/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_50_569.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_50_569.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_50_569.jpg, 0, 0, 0, 7.857907E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_50_669.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_50_669.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_50_669.jpg, 0, 0, 0, 7.809942E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_50_776.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_50_776.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_50_776.jpg, 0, 0, 0, 7.951044E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_50_876.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_50_876.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_50_876.jpg, 0, 0, 0, 7.879703E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_50_978.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_50_978.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_50_978.jpg, 0, 0, 0, 7.886619E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_51_086.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_51_086.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_51_086.jpg, 0, 0, 0, 7.808801E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_51_193.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_51_193.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_51_193.jpg, 0, 0, 0, 7.878722E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_51_298.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_51_298.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_51_298.jpg, 0, 0, 0, 7.794927E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_51_403.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_51_403.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_51_403.jpg, 0, 0, 0, 7.809355E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_51_512.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_51_512.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_51_512.jpg, 0, 0, 0, 7.795108E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_51_622.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_51_622.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_51_622.jpg, 0, 0, 0, 7.861357E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_51_727.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_51_727.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_51_727.jpg, 0, 0, 0, 7.895019E-05
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_51_829.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_51_829.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_51_829.jpg, 0, 0.09336877, 0, 0.02301686
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_51_934.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_51_934.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_51_934.jpg, 0, 0.3807718, 0, 0.403017
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_52_070.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_52_070.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_52_070.jpg, 0, 0.8207878, 0, 1.495142
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_52_171.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_52_171.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_52_171.jpg, -0.2702222, 1, 0, 2.626044
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_52_274.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_52_274.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_52_274.jpg, -0.5868151, 1, 0, 3.769111
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_52_380.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_52_380.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_52_380.jpg, -0.8853117, 1, 0, 5.089458
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_52_486.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_52_486.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_52_486.jpg, -0.5670658, 1, 0, 6.245939
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_52_587.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_52_587.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_52_587.jpg, -0.2642248, 1, 0, 7.401187
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_52_691.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_52_691.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_52_691.jpg, 0, 1, 0, 8.526022
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_52_793.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_52_793.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_52_793.jpg, 0, 1, 0, 9.645009
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_52_896.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_52_896.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_52_896.jpg, -0.1322941, 1, 0, 10.75204
/Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/center_2021_05_17_20_16_52_999.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/left_2021_05_17_20_16_52_999.jpg, /Users/giakhang/ML-DL/Project/self_driving_car/dataset/IMG/right_2021_05_17_20_16_52_999.jpg, -0.3826618, 1, 0, 12.12241
